candidate_source,kaggle_ref,task,base_cost,candidate_cost,delta_cost,base_points,candidate_points,delta_points,status,zip_sha256,zip_path,improved
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task162,3500,3500,0,16.839481752522495,16.839481752522495,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task174,4027,4027,0,16.699223039148546,16.699223039148546,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task192,5346,5346,0,16.415896103301137,16.415896103301137,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task195,921,921,0,18.174539963744692,18.174539963744692,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task198,11410,11410,0,15.657754557143878,15.657754557143878,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task216,8473,8473,0,15.955360083801535,15.955360083801535,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task227,100,100,0,20.394829814011906,20.394829814011906,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task235,129,129,0,20.140187595638327,20.140187595638327,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task240,1475,1475,0,17.703586731226082,17.703586731226082,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task248,151,151,0,19.982720163185075,19.982720163185075,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task250,2123,2123,0,17.339414538296744,17.339414538296744,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task254,687,687,0,18.467665707777652,18.467665707777652,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task257,400,400,0,19.00853545289202,19.00853545289202,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task259,892,892,0,18.206533867419992,18.206533867419992,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task267,758,758,0,18.36931661435763,18.36931661435763,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task268,2993,2993,0,16.9959684921473,16.9959684921473,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task271,1187,1187,0,17.92081560539033,17.92081560539033,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task273,2027,2027,0,17.385687853548,17.385687853548,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task275,1356,1356,0,17.78770553149966,17.78770553149966,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task294,910,910,0,18.186555400489105,18.186555400489105,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task299,50,50,0,21.087976994571854,21.087976994571854,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task305,636,636,0,18.544801436659878,18.544801436659878,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task321,300,300,0,19.2962175253438,19.2962175253438,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task324,8639,8639,0,15.935957885641116,15.935957885641116,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task329,1050,1050,0,18.04345455684843,18.04345455684843,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task333,2401,2401,0,17.216359403778746,17.216359403778746,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task336,1820,1820,0,17.493408219929158,17.493408219929158,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task343,1539,1539,0,17.66111186616112,17.66111186616112,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task354,2218,2218,0,17.295638832089686,17.295638832089686,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task355,539,539,0,18.710284429091004,18.710284429091004,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task370,6598,6598,0,16.205478148211473,16.205478148211473,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task385,30,30,0,21.598802618337846,21.598802618337846,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task394,676,676,0,18.483806923957037,18.483806923957037,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task396,3566,3566,0,16.820800201576915,16.820800201576915,0.0,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
prvsiyan_7266_72,prvsiyan/neurogolf-7266-72-w-visualizations,task233,31938,32011,-73,14.628448197599187,14.626165127286631,-0.0022830703125560348,ok,694b799ad322aceeece8239d0266a2facf41c0d051eb0d95d55b3717f05f57b4,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\prvsiyan_7266_72\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task003,260,260,0,19.439318368984473,19.439318368984473,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task007,127,127,0,20.15581291354141,20.15581291354141,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task011,318,318,0,19.23794861721982,19.23794861721982,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task012,2251,2251,0,17.28087015909327,17.28087015909327,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task013,1424,1424,0,17.738774908028077,17.738774908028077,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task031,481,481,0,18.824132729894238,18.824132729894238,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task033,1639,1639,0,17.59815842125617,17.59815842125617,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task035,1891,1905,-14,17.455138931341544,17.4477627124392,-0.007376218902344078,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task038,213,213,0,19.638707834290575,19.638707834290575,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task039,453,453,0,18.884107874516964,18.884107874516964,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task040,190,190,0,19.752975927839515,19.752975927839515,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task042,3110,3110,0,16.95762199482672,16.95762199482672,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task043,793,793,0,18.324176778365153,18.324176778365153,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task044,3210,3212,-2,16.92597378387594,16.925350924933348,-0.0006228589425916198,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task049,345,345,0,19.15645558296864,19.15645558296864,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task050,3849,3849,0,16.744431346716254,16.744431346716254,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task051,1744,1744,0,17.536063395531073,17.536063395531073,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task060,1010,1010,0,18.082294390164694,18.082294390164694,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task064,10445,10449,-4,15.746121326009334,15.745738440965889,-0.0003828850434448583,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task078,1293,1293,0,17.835279621228143,17.835279621228143,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task084,2038,2038,0,17.38027578621733,17.38027578621733,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task085,2519,2875,-356,17.16838272364739,17.036192046768548,-0.13219067687884234,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task092,6553,6553,0,16.212321760960503,16.212321760960503,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task093,3332,3332,0,16.888671996713267,16.888671996713267,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task098,900,900,0,18.197605236675688,18.197605236675688,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task110,10327,10327,0,15.757482896328597,15.757482896328597,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task118,12282,12282,0,15.584109945110656,15.584109945110656,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task129,80,80,0,20.61797336532612,20.61797336532612,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task130,30,30,0,21.598802618337846,21.598802618337846,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task135,200,200,0,19.701682633451963,19.701682633451963,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task138,12042,12042,0,15.603844181975607,15.603844181975607,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task150,138,138,0,20.072746314842796,20.072746314842796,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task162,3500,3500,0,16.839481752522495,16.839481752522495,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task174,4027,4027,0,16.699223039148546,16.699223039148546,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task192,5346,5346,0,16.415896103301137,16.415896103301137,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task195,921,921,0,18.174539963744692,18.174539963744692,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task198,11410,11410,0,15.657754557143878,15.657754557143878,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task216,8473,8473,0,15.955360083801535,15.955360083801535,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task227,100,100,0,20.394829814011906,20.394829814011906,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task235,129,129,0,20.140187595638327,20.140187595638327,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task240,1475,1475,0,17.703586731226082,17.703586731226082,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task248,151,151,0,19.982720163185075,19.982720163185075,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task250,2123,2123,0,17.339414538296744,17.339414538296744,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task254,687,687,0,18.467665707777652,18.467665707777652,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task257,400,400,0,19.00853545289202,19.00853545289202,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task259,892,892,0,18.206533867419992,18.206533867419992,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
